license_number,company_name,company_dba,license_classification,2 or more companies,# in each license,issued_date,naics_code,naics_name,,predirection,address_line1,address_line2,street_type,postdirection,unit_suite,city,state,postal_code,address_concat,address_api,longitude,latitude,disinvested_neighborhood,council_district,npu
GBL-0223-18696,Waha Juices,Park Place K-BOB,Accommodation and Food Services,,,2025-01-15 15:05:24,722514,"Cafeterias, Grill Buffets, and Buffets ",,,55 Park Place NE,,,,,Atlanta,GA,30303,55 Park Place NE nan nan Atlanta GA 30303,"55 Park Pl NE, Atlanta, Georgia, 30303",-84.38705766,33.75588189,FALSE,2,M
GBL-0223-18714,"Roswell Management, LLC",Prefecture Japanese Steakhouse,Accommodation and Food Services,,,2025-02-26 23:04:38,722511,Full-Service Restaurants ,,,2277 Peachtree Road NE Suite A,,,,,Atlanta,GA,30309,2277 Peachtree Road NE Suite A nan nan Atlanta GA 30309,"2277 Peachtree Rd NE, Unit A, Atlanta, Georgia, 30309",-84.39021722,33.8159731,FALSE,7,E
GBL-0223-18714,"K8G Solutions, LLC",Prefecture Japanese Steakhouse,Accommodation and Food Services,,,2025-02-26 23:04:38,722511,Full-Service Restaurants ,,,2277 Peachtree Road NE Suite A,,,,,Atlanta,GA,30309,2277 Peachtree Road NE Suite A nan nan Atlanta GA 30309,"2277 Peachtree Rd NE, Unit A, Atlanta, Georgia, 30309",-84.39021722,33.8159731,FALSE,7,E
GBL-0223-18714,"K8G Solutions, LLC",Prefecture Japanese Steakhouse,Accommodation and Food Services,,,2025-02-26 23:04:38,722511,Full-Service Restaurants ,,,2277 Peachtree Road NE Suite A,,,,,Atlanta,GA,30309,2277 Peachtree Road NE Suite A nan nan Atlanta GA 30309,"2277 Peachtree Rd NE, Unit A, Atlanta, Georgia, 30309",-84.39021722,33.8159731,FALSE,7,E
GBL-0223-18731,Binky's Eatery,Yeppa & Co.,Accommodation and Food Services,,,2025-02-01 15:35:12,722511,Full-Service Restaurants ,,,"306 Buckhead Avenue NE, Suite C-334",,,,,Atlanta,GA,30305,"306 Buckhead Avenue NE, Suite C-334 nan nan Atlanta GA 30305","306 Buckhead Ave NE, Atlanta, Georgia, 30305",-84.37823453,33.83842427,FALSE,7,B
GBL-0223-18731,"Bellwood Coffee, LLC",Yeppa & Co.,Accommodation and Food Services,,,2025-02-01 15:35:12,722511,Full-Service Restaurants ,,,"306 Buckhead Avenue NE, Suite C-334",,,,,Atlanta,GA,30305,"306 Buckhead Avenue NE, Suite C-334 nan nan Atlanta GA 30305","306 Buckhead Ave NE, Atlanta, Georgia, 30305",-84.37823453,33.83842427,FALSE,7,B
GBL-0223-18781,Bellwood Coffee,,Accommodation and Food Services,,,2025-01-04 17:05:38,722515,Snack and Nonalcoholic Beverage Bars ,,,477,FLAT SHOALS,Avenue,SE,,Atlanta,GA,,477 FLAT SHOALS Avenue Atlanta GA nan,"477 Flat Shoals Ave SE, Atlanta, Georgia, 30316",-84.34651758,33.74083654,FALSE,5,W
GBL-0223-18993,Cheshire Restaurant Group LLC,CAVO,Accommodation and Food Services,x,,2025-02-18 23:07:39,722511,Full-Service Restaurants ,,,3186 Roswell,,RD,NW,,Atlanta,GA,30305,3186 Roswell nan RD Atlanta GA 30305,"3186 Roswell Rd NW, Atlanta, Georgia, 30305",-84.37930867,33.84218297,FALSE,8,B
GBL-0223-19267,M E Vending Machines LLC,Seven,Accommodation and Food Services,x,,2025-02-20 23:05:38,722511,Full-Service Restaurants ,,,225 Rogers,,ST,,Building 7,Atlanta,GA,30317,225 Rogers nan ST Atlanta GA 30317,"225 Rogers St NE, Atlanta, Georgia, 30317",-84.32814419,33.75878044,FALSE,5,O
GBL-0223-19267,"SAGE Dining Services, Inc.",Seven,Accommodation and Food Services,x,,2025-02-20 23:05:38,722511,Full-Service Restaurants ,,,225 Rogers,,ST,,Building 7,Atlanta,GA,30317,225 Rogers nan ST Atlanta GA 30317,"225 Rogers St NE, Atlanta, Georgia, 30317",-84.32814419,33.75878044,FALSE,5,O
GBL-0223-19513,Miss Conduck LLC,,Accommodation and Food Services,x,,2025-02-08 16:08:22,722511,Full-Service Restaurants ,,,20 Broad ,,ST,NW,Suite E,Atlanta,GA,30303,20 Broad  nan ST Atlanta GA 30303,"20 Broad St SW, Atlanta, Georgia, 30303",-84.39121634,33.75403972,FALSE,2,M
GBL-0224-27226,Rreal Tacos Buckhead LLC,Bellwood Coffee,Accommodation and Food Services,,,2025-02-12 11:07:04,722511,Full-Service Restaurants ,,NW,2011  Bolton Rd,,,,suite 109,Atlanta,GA,30318,2011  Bolton Rd nan nan Atlanta GA 30318,"2011 Bolton Rd NW, Atlanta, Georgia, 30318",-84.47690445,33.81046992,FALSE,9,D
GBL-0224-27228,Rreal Tacos Buckhead LLC,,Accommodation and Food Services,x,,2025-02-12 11:07:19,722515,Snack and Nonalcoholic Beverage Bars ,,,1336,GLENWOOD,Avenue,SE,,Atlanta,GA,30316,1336 GLENWOOD Avenue Atlanta GA 30316,"1336 Glenwood Ave SE, Atlanta, Georgia, 30316",-84.34378357,33.74038044,FALSE,5,W
GBL-0224-27408,Chiringa Beltline LLC,Unknown Flo,Accommodation and Food Services,x,,2025-02-18 23:08:30,722511,Full-Service Restaurants ,,,2196,CHESHIRE BRIDGE,Road,NE,,Atlanta,GA,30324,2196 CHESHIRE BRIDGE Road Atlanta GA 30324,"2196 Cheshire Bridge Rd NE, Atlanta, Georgia, 30324",-84.35356483,33.8148845,FALSE,6,F
GBL-0224-27424,La Jefa Empanadas,M E Vending Machines LLC,Accommodation and Food Services,,,2025-02-12 09:52:15,722515,Snack and Nonalcoholic Beverage Bars ,,,564,CENTENNIAL OLYMPIC PARK,Drive,NW,,Atlanta,GA,30313,564 CENTENNIAL OLYMPIC PARK Drive Atlanta GA 30313,"564 Centennial Olympic Park Dr NW, Atlanta, Georgia, 30313",-84.39221728,33.76990799,FALSE,4,M
GBL-0224-27537,AGSLW LLC,SAGE@ THE GALLOWAY SCHOOL,Accommodation and Food Services,,,2025-01-24 14:52:08,722310,Food Service Contractors,,,215,Chastain Park,RD,NE,,Atlanta,GA,30342,215 Chastain Park RD Atlanta GA 30342,"215 Chastain Park Ave NW, Atlanta, Georgia, 30342",-84.39373602,33.875207,FALSE,8,A
GBL-0224-27549,"KJBR, LLC",Miss Conduck,Accommodation and Food Services,,,2025-03-06 13:12:39,722511,Full-Service Restaurants ,,,357 Edgewood Ave SE,,,,,Atlanta,GA,30312,357 Edgewood Ave SE nan nan Atlanta GA 30312,"357 Edgewood Ave SE, Atlanta, Georgia, 30312",-84.37595566,33.75417718,FALSE,5,M
GBL-0224-27607,"Bless Yr Heart Productions, LLC",Rreal Tacos,Accommodation and Food Services,x,,2025-01-27 12:07:07,722511,Full-Service Restaurants ,,,3365 PIEDMONT RD NE,,,,1120,Atlanta,GA,30305,3365 PIEDMONT RD NE nan nan Atlanta GA 30305,"3365 Piedmont Rd NE, Atlanta, Georgia, 30305",-84.37223401,33.84711501,FALSE,7,B
GBL-0224-27607,M&S Restaurant Group LLC,Rreal Tacos,Accommodation and Food Services,x,,2025-01-27 12:07:07,722511,Full-Service Restaurants ,,,3365 PIEDMONT RD NE,,,,1120,Atlanta,GA,30305,3365 PIEDMONT RD NE nan nan Atlanta GA 30305,"3365 Piedmont Rd NE, Atlanta, Georgia, 30305",-84.37223401,33.84711501,FALSE,7,B
GBL-0224-28282,Major Empire,Chiringa,Accommodation and Food Services,,,2025-02-18 14:44:00,722511,Full-Service Restaurants ,,,678 Edgewood Ave,,,NE,Ste-4,Atlanta,GA,30312,678 Edgewood Ave nan nan Atlanta GA 30312,"678 Edgewood Ave SE, Atlanta, Georgia, 30312",-84.37134853,33.75435742,FALSE,2,M
GBL-0224-28286,Randy’s Donuts,,Accommodation and Food Services,,,2025-01-05 14:09:19,722330,Mobile Food Services,,,1990 Perkerson Rd Sw,,,,Ste 2,Atlanta,GA,30310,1990 Perkerson Rd Sw nan nan Atlanta GA 30310,"1990 Perkerson Rd SW, Atlanta, Georgia, 30310",-84.41693386,33.70047474,TRUE,12,X
GBL-0225-36418,Number One Deli LLC,Atlanta Golf & Social,Accommodation and Food Services,x,,2025-02-18 11:41:35,722511,Full-Service Restaurants ,,,1020,White,ST,SW,UNIT R4,Atlanta,GA,30310,1020 White ST Atlanta GA 30310,"1020 White St SW, Atlanta, Georgia, 30310",-84.42095097,33.73121801,FALSE,4,T
GBL-0225-36422,Insomnia Cookies Operators LLC,Club Platinum,Accommodation and Food Services,x,,2025-02-11 05:56:00,722410,Drinking Places (Alcoholic Beverages) ,,,1905 Piedmont Road NE,,,,,Atlanta,GA,30324,1905 Piedmont Road NE nan nan Atlanta GA 30324,"1905 Piedmont Rd NE, Atlanta, Georgia, 30324",-84.36551709,33.80971982,FALSE,6,F
GBL-0225-36574,Jeni's - Georgia LLC,Utopia Restaurant Lounge and Bar,Accommodation and Food Services,,,2025-02-06 10:40:00,722511,Full-Service Restaurants ,,,50 Upper Alabama,,ST,,203,Atlanta,GA,30303,50 Upper Alabama nan ST Atlanta GA 30303,"50 Upper Alabama St SW, Atlanta, Georgia, 30303",-84.38980499,33.751881,FALSE,4,M
GBL-0225-36959,Jeni's - Georgia LLC,Lore,Accommodation and Food Services,,,2025-02-28 10:05:00,722511,Full-Service Restaurants ,,,"466 Edgewood, Suite B",,,,,Atlanta,GA,30312,"466 Edgewood, Suite B nan nan Atlanta GA 30312","466 Edgewood Ave NE, Apartment B, Atlanta, Georgia, 30312",-84.37241171,33.75456078,FALSE,2,M
GBL-0225-37054,Banh Mi Station,BELLY RESTAURANT,Accommodation and Food Services,,,2025-02-18 13:52:52,722511,Full-Service Restaurants ,,,710 Peachtree,,ST,NE,,Atlanta,GA,30308,710 Peachtree nan ST Atlanta GA 30308,"710 Peachtree St NE, Atlanta, Georgia, 30308",-84.38528338,33.77405625,FALSE,2,E
GBL-0225-37522,Banh Mi Station,CRU East Atlanta,Accommodation and Food Services,x,,2025-02-25 11:01:18,722511,Full-Service Restaurants ,,,380 Flat Shoals Road SE,,,,,Atlanta,GA,30316,380 Flat Shoals Road SE nan nan Atlanta GA 30316,"380 Flat Shoals Ave SE, Atlanta, Georgia, 30316",-84.3484517,33.74352864,FALSE,5,W
GBL-0225-37873,K8G Solutions LLC,,Accommodation and Food Services,x,,2025-02-28 12:50:38,722515,Snack and Nonalcoholic Beverage Bars ,,,3393,Peachtree,ST,,,Atlanta,GA,30326,3393 Peachtree ST Atlanta GA 30326,"3393 Peachtree St NE, Atlanta, Georgia, 30326",-84.36249902,33.84623801,FALSE,7,B
GBL-0321-01512,K8G Solutions LLC,US Deli,Accommodation and Food Services,,,2025-01-25 15:05:21,722511,Full-Service Restaurants ,,,902,DONALD LEE HOLLOWELL,PKWY,NW,Suite A,Atlanta,GA,30318,902 DONALD LEE HOLLOWELL PKWY Atlanta GA 30318,"902 Donald Lee Hollowell Pkwy NW, Atlanta, Georgia, 30318",-84.41682297,33.77271099,TRUE,3,L
GBL-0321-01532,K8G Solutions LLC,Insomnia Cookies,Accommodation and Food Services,,,2025-02-11 11:45:14,722515,Snack and Nonalcoholic Beverage Bars ,,,619 Edgewood Ave ,,,SE,Suite 103,Atlanta,GA,30312,619 Edgewood Ave  nan nan Atlanta GA 30312,"619 Edgewood Ave SE, Atlanta, Georgia, 30312",-84.36705768,33.75413447,FALSE,2,M
GBL-0321-01568,Moonlight Bakery,,Accommodation and Food Services,x,,2025-01-21 17:04:07,722515,Snack and Nonalcoholic Beverage Bars ,,,925 Garrett St SE 14,,,,,Atlanta,GA,30316,925 Garrett St SE 14 nan nan Atlanta GA 30316,"925 Garrett St SE, Atlanta, Georgia, 30316",-84.35786911,33.74047646,FALSE,5,W
GBL-0321-01568,Morgan & Associates Consulting Inc,,Accommodation and Food Services,x,,2025-01-21 17:04:07,722515,Snack and Nonalcoholic Beverage Bars ,,,925 Garrett St SE 14,,,,,Atlanta,GA,30316,925 Garrett St SE 14 nan nan Atlanta GA 30316,"925 Garrett St SE, Atlanta, Georgia, 30316",-84.35786911,33.74047646,FALSE,5,W
GBL-0321-01630,Starbucks Corporation,,Accommodation and Food Services,,,2025-01-23 13:04:55,722511,Full-Service Restaurants ,,,1235,CHATTAHOOCHEE,AVE,NW,,Atlanta,GA,,1235 CHATTAHOOCHEE AVE Atlanta GA nan,"1235 Chattahoochee Ave NW, Atlanta, Georgia, 30318",-84.42852796,33.80283002,FALSE,9,D
GBL-0321-01630,Starbucks Corporation,,Accommodation and Food Services,,,2025-01-23 13:04:55,722511,Full-Service Restaurants ,,,1235,CHATTAHOOCHEE,AVE,NW,,Atlanta,GA,,1235 CHATTAHOOCHEE AVE Atlanta GA nan,"1235 Chattahoochee Ave NW, Atlanta, Georgia, 30318",-84.42852796,33.80283002,FALSE,9,D
GBL-0322-10595,Negril ATL LLC,,Accommodation and Food Services,x,,2025-02-20 23:07:16,722511,Full-Service Restaurants ,,,225,ROGERS,ST,NE,,Atlanta,GA,,225 ROGERS ST Atlanta GA nan,"225 Rogers St NE, Atlanta, Georgia, 30317",-84.32814419,33.75878044,FALSE,5,O
GBL-0322-10595,Negril ATL LLC,,Accommodation and Food Services,x,,2025-02-20 23:07:16,722511,Full-Service Restaurants ,,,225,ROGERS,ST,NE,,Atlanta,GA,,225 ROGERS ST Atlanta GA nan,"225 Rogers St NE, Atlanta, Georgia, 30317",-84.32814419,33.75878044,FALSE,5,O
GBL-0322-10595,404 CoffeeLLC,,Accommodation and Food Services,,,2025-02-20 23:07:16,722511,Full-Service Restaurants ,,,225,ROGERS,ST,NE,,Atlanta,GA,,225 ROGERS ST Atlanta GA nan,"225 Rogers St NE, Atlanta, Georgia, 30317",-84.32814419,33.75878044,FALSE,5,O
GBL-0322-10621,Metro Diner LLC,MOONLIGHT BAKERY,Accommodation and Food Services,,,2025-01-27 10:06:01,722515,Snack and Nonalcoholic Beverage Bars ,,,1509 Gilstrap,,LN,NW,,Atlanta,GA,30318,1509 Gilstrap nan LN Atlanta GA 30318,"1509 Gilstrap Ln NW, Atlanta, Georgia, 30318",-84.4488094,33.808105,FALSE,9,D
GBL-0322-10678,"Ocean 6, LLC",Food & Wine Solutions,Accommodation and Food Services,,,2025-01-06 15:34:08,722514,"Cafeterias, Grill Buffets, and Buffets ",,,75,TED TURNER,DR,SW,,Atlanta,GA,,75 TED TURNER DR Atlanta GA nan,"75 Ted Turner Dr SW, Atlanta, Georgia, 30303",-84.3955492,33.75325789,FALSE,4,M
GBL-0322-11020,"SAGE Dinning Services, Inc",Starbucks Coffee#66178,Accommodation and Food Services,,,2025-03-03 23:07:50,722515,Snack and Nonalcoholic Beverage Bars ,,NE,171 Auburn Avenue,,,,,Atlanta,GA,30303,171 Auburn Avenue nan nan Atlanta GA 30303,"171 Auburn Ave NE, Atlanta, Georgia, 30303",-84.38198099,33.75496902,FALSE,5,M
GBL-0322-11020,"Third Spot Atlanta, LLC",Starbucks Coffee#66178,Accommodation and Food Services,x,,2025-03-03 23:07:50,722515,Snack and Nonalcoholic Beverage Bars ,,NE,171 Auburn Avenue,,,,,Atlanta,GA,30303,171 Auburn Avenue nan nan Atlanta GA 30303,"171 Auburn Ave NE, Atlanta, Georgia, 30303",-84.38198099,33.75496902,FALSE,5,M
GBL-0322-11095,Deca 126 Renaissance LLC,Negril Streets,Accommodation and Food Services,x,,2025-02-27 23:04:42,722330,Mobile Food Services,,,30 North Avenue,,,,,Atlanta,GA,30308,30 North Avenue nan nan Atlanta GA 30308,"30 North Ave NW, Atlanta, Georgia, 30308",-84.38643731,33.77162361,FALSE,2,E
GBL-0322-11095,"EC Kahawa, LLC",Negril Streets,Accommodation and Food Services,,,2025-02-27 23:04:42,722330,Mobile Food Services,,,30 North Avenue,,,,,Atlanta,GA,30308,30 North Avenue nan nan Atlanta GA 30308,"30 North Ave NW, Atlanta, Georgia, 30308",-84.38643731,33.77162361,FALSE,2,E
GBL-0322-11141,"EC Kahawa, LLC",,Accommodation and Food Services,,,2025-01-21 11:04:20,722515,Snack and Nonalcoholic Beverage Bars ,,,847 mcdaniel st,,,,a,atlanta,GA,30310,847 mcdaniel st nan nan atlanta GA 30310,"847 McDaniel St SW, Atlanta, Georgia, 30310",-84.40191098,33.73181879,TRUE,12,V
GBL-0322-11433,"BarTiAmo, LLC",Metro Diner & Bar,Accommodation and Food Services,x,,2025-01-20 11:24:42,722511,Full-Service Restaurants ,,,229 Peachtree Street NE B-17,,,,,atlanta,GA,30303,229 Peachtree Street NE B-17 nan nan atlanta GA 30303,"229 Peachtree St NE, Suite B17, Atlanta, Georgia, 30303",-84.38631728,33.76034479,FALSE,2,M
GBL-0322-11566,"Indaco Atlanta, LLC",Tomo Japanese Restaurant,Accommodation and Food Services,x,,2025-01-15 20:05:06,722511,Full-Service Restaurants ,,,3630 Peachtree Rd.,,,,Suite 140,Atlanta,GA,30326,3630 Peachtree Rd. nan nan Atlanta GA 30326,"3630 Peachtree Rd NE, Atlanta, Georgia, 30326",-84.35851904,33.8552556,FALSE,7,B
GBL-0322-11590,Pera Atlanta LLC,SAGE@ The Howard School,Accommodation and Food Services,x,,2025-01-14 16:17:09,722310,Food Service Contractors,,,1192,Foster,ST,NW,,Atlanta,GA,30318,1192 Foster ST Atlanta GA 30318,"1192 Foster St NW, Atlanta, Georgia, 30318",-84.41797481,33.78661686,FALSE,9,D
GBL-0322-11690,PINKY PROMISE BAR,Your 3rd Spot,Accommodation and Food Services,x,,2025-01-24 15:04:42,722511,Full-Service Restaurants ,,NW,400 Chattahoochee,,ROW,,,Atlanta,GA,30318,400 Chattahoochee nan ROW Atlanta GA 30318,"30318, Chattahoochee, Atlanta, Georgia",-84.4868,33.8044,TRUE,9,G
GBL-0322-11757,Ainsworth Atlanta LLC,Cereal and Cream,Accommodation and Food Services,x,,2025-02-12 15:06:20,722515,Snack and Nonalcoholic Beverage Bars ,,,415,MEMORIAL,DR,SE,,Atlanta,GA,,415 MEMORIAL DR Atlanta GA nan,"415 Memorial Dr SE, Atlanta, Georgia, 30312",-84.37411407,33.74654437,FALSE,1,W
GBL-0323-19662,Ainsworth Atlanta LLC,Noodoh Asian Fusion,Accommodation and Food Services,,,2025-01-22 17:04:05,722511,Full-Service Restaurants ,,,126 Renaissance Parkway Northeast,Unit 100,,,,Atlanta,GA,30308,126 Renaissance Parkway Northeast Unit 100 nan Atlanta GA 30308,"126 Renaissance Pkwy NE, Atlanta, Georgia, 30308",-84.38300819,33.76895657,FALSE,2,M
GBL-0323-19702,"Rreal Tacos West Midtown, LLC",Larakin,Accommodation and Food Services,,,2025-02-11 13:07:09,722511,Full-Service Restaurants ,,,208 12th Street NE (Box 16) Atlanta Georgia 30308,,,,,,,,208 12th Street NE (Box 16) Atlanta Georgia 30308 nan nan nan nan nan,"208 12th St NE, Suite 16, Atlanta, Georgia, 30309",-84.3805704,33.78453769,FALSE,2,E
GBL-0323-19702,"Rreal Tacos West Midtown, LLC",Larakin,Accommodation and Food Services,,,2025-02-11 13:07:09,722511,Full-Service Restaurants ,,,208 12th Street NE (Box 16) Atlanta Georgia 30308,,,,,,,,208 12th Street NE (Box 16) Atlanta Georgia 30308 nan nan nan nan nan,"208 12th St NE, Suite 16, Atlanta, Georgia, 30309",-84.3805704,33.78453769,FALSE,2,E
GBL-0323-19703,TAI HE LLC,BarTiAmo,Accommodation and Food Services,x,,2025-02-19 23:04:38,722511,Full-Service Restaurants ,,,3199 Paces Ferry Place NE Atlanta Georgia 30305,,,,,,,,3199 Paces Ferry Place NE Atlanta Georgia 30305 nan nan nan nan nan,"3199 Paces Ferry Pl NW, Atlanta, Georgia, 30305",-84.38159685,33.84195674,FALSE,8,B
GBL-0323-19734,Carmel Buckhead Village District LLC,,Accommodation and Food Services,x,,2025-01-16 17:07:09,722511,Full-Service Restaurants ,,,725 Ponce de Leon,,AVE,NE,Suite 250,Atlanta,GA,30306,725 Ponce de Leon nan AVE Atlanta GA 30306,"725 Ponce de Leon Ave NE, Atlanta, Georgia, 30306",-84.36364172,33.77178655,FALSE,2,N
GBL-0323-19773,Soul Food & Culture Krog LLC,Pera Bistro,Accommodation and Food Services,,,2025-01-22 15:04:41,722511,Full-Service Restaurants ,,,1193 Collier Rd NE,,,,Suite A,Atlanta,GA,30318,1193 Collier Rd NE nan nan Atlanta GA 30318,"1193 Collier Rd NW, Atlanta, Georgia, 30318",-84.42455368,33.81172565,FALSE,9,C
GBL-0323-20003,Clean Daddy Kitchen & BBQ,PINKY PROMISE CHAMPAGNE BAR,Accommodation and Food Services,,,2025-02-15 18:36:18,722511,Full-Service Restaurants ,,NW,1042 NORTHSIDE DR,,,,P125,ATLANTA,GA,30318,1042 NORTHSIDE DR nan nan ATLANTA GA 30318,"1042 Northside Dr NW, Atlanta, Georgia, 30318",-84.4077675,33.78365935,FALSE,3,E
GBL-0323-20077,Sweet Sixteen Oz. LLC,Wicked Wolf (MAIN),Accommodation and Food Services,x,,2025-01-04 17:04:39,722511,Full-Service Restaurants ,,,1080 Peachtree Street,,,,Suite 7,Atlanta,GA,30309,1080 Peachtree Street nan nan Atlanta GA 30309,"1080 Peachtree St NE, Atlanta, Georgia, 30309",-84.38384102,33.7837171,FALSE,2,E
GBL-0323-20077,"Buckhead I, LLC",Wicked Wolf (MAIN),Accommodation and Food Services,x,,2025-01-04 17:04:39,722511,Full-Service Restaurants ,,,1080 Peachtree Street,,,,Suite 7,Atlanta,GA,30309,1080 Peachtree Street nan nan Atlanta GA 30309,"1080 Peachtree St NE, Atlanta, Georgia, 30309",-84.38384102,33.7837171,FALSE,2,E
GBL-0323-20086,"Midtown I, LLC",Pelicana Chicken,Accommodation and Food Services,x,,2025-02-15 19:06:32,722511,Full-Service Restaurants ,,,420 14th St NW,,,,#100A,Atlanta,GA,30318,420 14th St NW nan nan Atlanta GA 30318,"420 14th St NW, Atlanta, Georgia, 30318",-84.40085712,33.78594258,FALSE,3,E
GBL-0323-20099,CheRene Macarons and more,Rreal Tacos West Midtown,Accommodation and Food Services,x,,2025-01-27 12:07:59,722511,Full-Service Restaurants ,,,1000 Northside De,Ste 600,,,,Atlanta,GA,30318,1000 Northside De Ste 600 nan Atlanta GA 30318,"1000 Northside Dr NW, Apartment 600, Atlanta, Georgia, 30318",-84.40826697,33.782219,FALSE,3,E
GBL-0323-20099,CheRene Macarons and more,Rreal Tacos West Midtown,Accommodation and Food Services,x,,2025-01-27 12:07:59,722511,Full-Service Restaurants ,,,1000 Northside De,Ste 600,,,,Atlanta,GA,30318,1000 Northside De Ste 600 nan Atlanta GA 30318,"1000 Northside Dr NW, Apartment 600, Atlanta, Georgia, 30318",-84.40826697,33.782219,FALSE,3,E
GBL-0323-20120,"Bellwood Coffee, LLC",YOIYOI JAPANESE STEAK &SUSHI,Accommodation and Food Services,x,,2025-02-13 09:12:55,722511,Full-Service Restaurants ,,NW,857 COLLIER RD,,,,STE 11A,ATLANTA,GA,30318,857 COLLIER RD nan nan ATLANTA GA 30318,"857 Collier Rd NW, Atlanta, Georgia, 30318",-84.41597481,33.81038283,FALSE,8,C
GBL-0323-20173,Legacy Management and Investment Group LLC,Carmel,Accommodation and Food Services,x,,2025-02-18 23:05:45,722511,Full-Service Restaurants ,,,3035 Peachtree Road,,,,Suite G130,Atlanta,GA,30305,3035 Peachtree Road nan nan Atlanta GA 30305,"3035 Peachtree Rd NE, Atlanta, Georgia, 30305",-84.38031132,33.83763239,FALSE,7,B
GBL-0324-28547,"Level III Lounge, LLC",,Accommodation and Food Services,x,,2025-02-09 16:04:57,722511,Full-Service Restaurants ,,,99 krog street,"99 krog street, Suite T",,,,ATLANTA,GA,30307,"99 krog street 99 krog street, Suite T nan ATLANTA GA 30307",Krog Street Market,-84.364189,33.756891,FALSE,2,N
GBL-0324-28585,"Zhi Xun Feng Shui & Astrology, Inc",,Accommodation and Food Services,x,,2025-02-13 22:36:04,722330,Mobile Food Services,,,1990 Perkerson Rd SW,,,,,Atlanta,GA,30310,1990 Perkerson Rd SW nan nan Atlanta GA 30310,"1990 Perkerson Rd SW, Atlanta, Georgia, 30310",-84.41693386,33.70047474,TRUE,12,X
GBL-0324-28692,Tabla Buckhead LLC,,Accommodation and Food Services,x,,2025-02-14 17:11:28,722330,Mobile Food Services,,,1990,Perkerson,RD,SW,,Atlanta,GA,30310,1990 Perkerson RD Atlanta GA 30310,"1990 Perkerson Rd SW, Atlanta, Georgia, 30310",-84.41693386,33.70047474,TRUE,12,X
GBL-0324-28960,"FUTURE SHOWBAR AND RESTAURANT, LLC",,Accommodation and Food Services,x,,2025-01-21 11:15:54,311811,Retail Bakeries ,,,1160,REGENCY CENTER,Drive,SW,,Atlanta,GA,30331,1160 REGENCY CENTER Drive Atlanta GA 30331,"1160 Regency Center Dr SW, Atlanta, Georgia, 30331",-84.53189217,33.72953292,FALSE,11,Q
GBL-0324-29117,MoreLyfe Juice Co. LLC,Handel's Ice Cream,Accommodation and Food Services,x,,2025-02-14 17:13:24,722515,Snack and Nonalcoholic Beverage Bars ,,,3330 Piedmont Road NE,,,,Suite 15,Atlanta,GA,30305,3330 Piedmont Road NE nan nan Atlanta GA 30305,"3330 Piedmont Rd NE, Atlanta, Georgia, 30305",-84.37397217,33.84615025,FALSE,7,B
GBL-0324-29168,ESQ Glenwood LLC,,Accommodation and Food Services,x,,2025-02-14 17:11:25,722515,Snack and Nonalcoholic Beverage Bars ,,,931 Monroe Drive,,,,Unit 300,Atlanta,GA,30308,931 Monroe Drive nan nan Atlanta GA 30308,"931 Monroe Dr NE, Atlanta, Georgia, 30308",-84.36750477,33.77961994,FALSE,6,E
GBL-0324-29293,ESQ Glenwood LLC,,Accommodation and Food Services,x,,2025-02-13 09:14:50,722310,Food Service Contractors,,,1990 Perkinson Rd SW,,RD,,Unit 66,Atlanta,GA,30310,1990 Perkinson Rd SW nan RD Atlanta GA 30310,"1990 Perkerson Rd SW, Atlanta, Georgia, 30310",-84.41693386,33.70047474,TRUE,12,X
GBL-0324-29293,"3655 Roswell Rd, LLC",,Accommodation and Food Services,x,,2025-02-13 09:14:50,722310,Food Service Contractors,,,1990 Perkinson Rd SW,,RD,,Unit 66,Atlanta,GA,30310,1990 Perkinson Rd SW nan RD Atlanta GA 30310,"1990 Perkerson Rd SW, Atlanta, Georgia, 30310",-84.41693386,33.70047474,TRUE,12,X
GBL-0324-29483,"3655 Roswell Rd, LLC",,Accommodation and Food Services,x,,2025-02-12 11:04:51,722515,Snack and Nonalcoholic Beverage Bars ,,,1776,PEACHTREE,ST,NW,,Atlanta,GA,,1776 PEACHTREE ST Atlanta GA nan,"1776 Peachtree St NW, Atlanta, Georgia, 30309",-84.39356797,33.80291539,FALSE,8,E
GBL-0324-29507,NAWINN LLC,Ray's In The City Seafood House,Accommodation and Food Services,,,2025-01-23 16:42:06,722511,Full-Service Restaurants ,,,240,PEACHTREE,Street,NW,,Atlanta,GA,,240 PEACHTREE Street Atlanta GA nan,"240 Peachtree St NW, Atlanta, Georgia, 30303",-84.38835861,33.7606359,FALSE,2,M
GBL-0325-37976,"DoorDash Essentials, LLC",Level III Cuisine,Accommodation and Food Services,x,,2025-03-04 09:36:00,722511,Full-Service Restaurants ,,,14 Jesse Hill Jr. Drive NE,,,,,Atlanta,GA,30303,14 Jesse Hill Jr. Drive NE nan nan Atlanta GA 30303,"14 Jesse Hill Jr Dr NE, Atlanta, Georgia, 30303",-84.38044157,33.75471106,FALSE,5,M
